"league_id","yr","week_start_dt","week_end_dt","week_num","week_name","is_pre","is_post"
4,2015,2015-03-16,2015-03-23,4,Preseason Week 4,true,false
4,2015,2015-03-23,2015-03-30,5,Preseason Week 5,true,false
4,2015,2015-03-30,2015-04-06,6,Preseason Week 6,true,false
4,2016,2016-02-29,2016-03-07,1,Week 1,false,false
4,2016,2016-03-28,2016-04-04,2,Week 2,false,false
4,2016,2016-04-04,2016-04-11,3,Week 3,false,false
4,2016,2016-04-11,2016-04-18,4,Week 4,false,false
4,2016,2016-04-18,2016-04-25,5,Week 5,false,false
4,2016,2016-04-25,2016-05-02,6,Week 6,false,false
4,2016,2016-05-02,2016-05-09,7,Week 7,false,false
4,2016,2016-05-09,2016-05-16,8,Week 8,false,false
4,2016,2016-05-16,2016-05-23,9,Week 9,false,false
4,2016,2016-05-23,2016-05-30,10,Week 10,false,false
4,2016,2016-05-30,2016-06-06,11,Week 11,false,false
4,2016,2016-06-06,2016-06-13,12,Week 12,false,false
4,2016,2016-06-13,2016-06-20,13,Week 13,false,false
4,2016,2016-06-20,2016-06-27,14,Week 14,false,false
4,2016,2016-06-27,2016-07-04,15,Week 15,false,false
4,2016,2016-07-04,2016-07-11,16,Week 16,false,false
4,2016,2016-07-11,2016-07-18,17,Week 17,false,false
4,2016,2016-07-18,2016-07-25,18,Week 18,false,false
4,2016,2016-07-25,2016-08-01,19,Week 19,false,false
4,2016,2016-08-01,2016-08-08,20,Week 20,false,false
4,2016,2016-08-08,2016-08-15,21,Week 21,false,false
4,2016,2016-08-15,2016-08-22,22,Week 22,false,false
4,2016,2016-08-22,2016-08-29,23,Week 23,false,false
4,2016,2016-08-29,2016-09-05,24,Week 24,false,false
4,2016,2016-09-05,2016-09-12,25,Week 25,false,false
4,2016,2016-09-12,2016-09-19,26,Week 26,false,false
4,2016,2016-09-19,2016-09-26,27,Week 27,false,false
4,2016,2016-09-26,2016-10-03,28,Week 28,false,false
4,2016,2016-10-03,2016-10-10,1,Postseason Week 1,false,true
4,2016,2016-10-10,2016-10-17,2,Postseason Week 2,false,true
4,2016,2016-10-17,2016-10-24,3,Postseason Week 3,false,true
4,2016,2016-10-24,2016-10-31,4,Postseason Week 4,false,true
4,2016,2016-10-31,2016-11-07,5,Postseason Week 5,false,true
4,2016,2016-02-29,2016-03-07,1,Preseason Week 1,true,false
4,2016,2016-03-07,2016-03-14,2,Preseason Week 2,true,false
4,2016,2016-03-14,2016-03-21,3,Preseason Week 3,true,false
4,2016,2016-03-21,2016-03-28,4,Preseason Week 4,true,false
4,2016,2016-03-28,2016-04-04,5,Preseason Week 5,true,false
4,2017,2017-03-06,2017-03-13,1,Week 1,false,false
4,2017,2017-03-13,2017-03-20,2,Week 2,false,false
4,2017,2017-03-27,2017-04-03,3,Week 3,false,false
4,2017,2017-04-03,2017-04-10,4,Week 4,false,false
4,2017,2017-04-10,2017-04-17,5,Week 5,false,false
4,2017,2017-04-17,2017-04-24,6,Week 6,false,false
4,2017,2017-04-24,2017-05-01,7,Week 7,false,false
4,2017,2017-05-01,2017-05-08,8,Week 8,false,false
4,2017,2017-05-08,2017-05-15,9,Week 9,false,false
4,2017,2017-05-15,2017-05-22,10,Week 10,false,false
4,2017,2017-05-22,2017-05-29,11,Week 11,false,false
4,2017,2017-05-29,2017-06-05,12,Week 12,false,false
4,2017,2017-06-05,2017-06-12,13,Week 13,false,false
4,2017,2017-06-12,2017-06-19,14,Week 14,false,false
4,2017,2017-06-19,2017-06-26,15,Week 15,false,false
4,2017,2017-06-26,2017-07-03,16,Week 16,false,false
4,2017,2017-07-03,2017-07-10,17,Week 17,false,false
4,2017,2017-07-10,2017-07-17,18,Week 18,false,false
4,2017,2017-07-17,2017-07-24,19,Week 19,false,false
4,2017,2017-07-24,2017-07-31,20,Week 20,false,false
4,2017,2017-07-31,2017-08-07,21,Week 21,false,false
4,2017,2017-08-07,2017-08-14,22,Week 22,false,false
4,2017,2017-08-14,2017-08-21,23,Week 23,false,false
4,2017,2017-08-21,2017-08-28,24,Week 24,false,false
4,2017,2017-08-28,2017-09-04,25,Week 25,false,false
4,2017,2017-09-04,2017-09-11,26,Week 26,false,false
4,2017,2017-09-11,2017-09-18,27,Week 27,false,false
4,2017,2017-09-18,2017-09-25,28,Week 28,false,false
4,2017,2017-09-25,2017-10-02,29,Week 29,false,false
4,2017,2017-10-02,2017-10-09,1,Postseason Week 1,false,true
4,2017,2017-10-09,2017-10-16,2,Postseason Week 2,false,true
4,2017,2017-10-16,2017-10-23,3,Postseason Week 3,false,true
4,2017,2017-10-23,2017-10-30,4,Postseason Week 4,false,true
4,2017,2017-10-30,2017-11-06,5,Postseason Week 5,false,true
4,2017,2017-02-27,2017-03-06,1,Preseason Week 1,true,false
4,2017,2017-03-06,2017-03-13,2,Preseason Week 2,true,false
4,2017,2017-03-13,2017-03-20,3,Preseason Week 3,true,false
4,2017,2017-03-20,2017-03-27,4,Preseason Week 4,true,false
4,2017,2017-03-27,2017-04-03,5,Preseason Week 5,true,false
4,2018,2018-03-26,2018-04-02,1,Week 1,false,false
4,2018,2018-04-02,2018-04-09,2,Week 2,false,false
4,2018,2018-04-09,2018-04-16,3,Week 3,false,false
4,2018,2018-04-16,2018-04-23,4,Week 4,false,false
4,2018,2018-04-23,2018-04-30,5,Week 5,false,false
4,2018,2018-04-30,2018-05-07,6,Week 6,false,false
4,2018,2018-05-07,2018-05-14,7,Week 7,false,false
4,2018,2018-05-14,2018-05-21,8,Week 8,false,false
4,2018,2018-05-21,2018-05-28,9,Week 9,false,false
4,2018,2018-05-28,2018-06-04,10,Week 10,false,false
4,2018,2018-06-04,2018-06-11,11,Week 11,false,false
4,2018,2018-06-11,2018-06-18,12,Week 12,false,false
4,2018,2018-06-18,2018-06-25,13,Week 13,false,false
4,2018,2018-06-25,2018-07-02,14,Week 14,false,false
4,2018,2018-07-02,2018-07-09,15,Week 15,false,false
4,2018,2018-07-09,2018-07-16,16,Week 16,false,false
4,2018,2018-07-16,2018-07-23,17,Week 17,false,false
4,2018,2018-07-23,2018-07-30,18,Week 18,false,false
4,2018,2018-07-30,2018-08-06,19,Week 19,false,false
4,2018,2018-08-06,2018-08-13,20,Week 20,false,false
4,2018,2018-08-13,2018-08-20,21,Week 21,false,false
4,2018,2018-08-20,2018-08-27,22,Week 22,false,false
4,2018,2018-08-27,2018-09-03,23,Week 23,false,false
4,2018,2018-09-03,2018-09-10,24,Week 24,false,false
4,2018,2018-09-10,2018-09-17,25,Week 25,false,false
4,2018,2018-09-17,2018-09-24,26,Week 26,false,false
4,2018,2018-09-24,2018-10-01,27,Week 27,false,false
4,2018,2018-10-01,2018-10-08,28,Week 28,false,false
4,2018,2018-10-01,2018-10-08,1,Postseason Week 1,false,true
4,2018,2018-10-08,2018-10-15,2,Postseason Week 2,false,true
4,2018,2018-10-15,2018-10-22,3,Postseason Week 3,false,true
4,2018,2018-10-22,2018-10-29,4,Postseason Week 4,false,true
4,2018,2018-10-29,2018-11-05,5,Postseason Week 5,false,true
4,2018,2018-02-26,2018-03-05,1,Preseason Week 1,true,false
4,2018,2018-03-05,2018-03-12,2,Preseason Week 2,true,false
4,2018,2018-03-12,2018-03-19,3,Preseason Week 3,true,false
4,2018,2018-03-19,2018-03-26,4,Preseason Week 4,true,false
4,2018,2018-03-26,2018-04-02,5,Preseason Week 5,true,false
4,2019,2019-03-18,2019-03-25,1,Week 1,false,false
4,2019,2019-03-25,2019-04-01,2,Week 2,false,false
4,2019,2019-04-01,2019-04-08,3,Week 3,false,false
4,2019,2019-04-08,2019-04-15,4,Week 4,false,false
4,2019,2019-04-15,2019-04-22,5,Week 5,false,false
4,2019,2019-04-22,2019-04-29,6,Week 6,false,false
4,2019,2019-04-29,2019-05-06,7,Week 7,false,false
4,2019,2019-05-06,2019-05-13,8,Week 8,false,false
4,2019,2019-05-13,2019-05-20,9,Week 9,false,false
4,2019,2019-05-20,2019-05-27,10,Week 10,false,false
4,2019,2019-05-27,2019-06-03,11,Week 11,false,false
4,2019,2019-06-03,2019-06-10,12,Week 12,false,false
4,2019,2019-06-10,2019-06-17,13,Week 13,false,false
4,2019,2019-06-17,2019-06-24,14,Week 14,false,false
4,2019,2019-06-24,2019-07-01,15,Week 15,false,false
4,2019,2019-07-01,2019-07-08,16,Week 16,false,false
4,2019,2019-07-08,2019-07-15,17,Week 17,false,false
4,2019,2019-07-15,2019-07-22,18,Week 18,false,false
4,2019,2019-07-22,2019-07-29,19,Week 19,false,false
4,2019,2019-07-29,2019-08-05,20,Week 20,false,false
4,2019,2019-08-05,2019-08-12,21,Week 21,false,false
4,2019,2019-08-12,2019-08-19,22,Week 22,false,false
4,2019,2019-08-19,2019-08-26,23,Week 23,false,false
4,2019,2019-08-26,2019-09-02,24,Week 24,false,false
4,2019,2019-09-02,2019-09-09,25,Week 25,false,false
4,2019,2019-09-09,2019-09-16,26,Week 26,false,false
4,2019,2019-09-16,2019-09-23,27,Week 27,false,false
4,2019,2019-09-23,2019-09-30,28,Week 28,false,false
4,2019,2019-09-30,2019-10-07,1,Postseason Week 1,false,true
4,2019,2019-10-07,2019-10-14,2,Postseason Week 2,false,true
4,2019,2019-10-14,2019-10-21,3,Postseason Week 3,false,true
4,2019,2019-10-21,2019-10-28,4,Postseason Week 4,false,true
4,2019,2019-10-28,2019-11-04,5,Postseason Week 5,false,true
4,2019,2019-02-25,2019-03-04,1,Preseason Week 1,true,false
4,2019,2019-03-04,2019-03-11,2,Preseason Week 2,true,false
4,2019,2019-03-11,2019-03-18,3,Preseason Week 3,true,false
4,2019,2019-03-18,2019-03-25,4,Preseason Week 4,true,false
4,2019,2019-03-25,2019-04-01,5,Preseason Week 5,true,false
4,2020,2020-07-20,2020-07-27,1,Week 1,false,false
4,2020,2020-07-27,2020-08-03,2,Week 2,false,false
4,2020,2020-08-03,2020-08-10,3,Week 3,false,false
4,2020,2020-08-10,2020-08-17,4,Week 4,false,false
4,2020,2020-08-17,2020-08-24,5,Week 5,false,false
4,2020,2020-08-24,2020-08-31,6,Week 6,false,false
4,2020,2020-08-31,2020-09-07,7,Week 7,false,false
4,2020,2020-09-07,2020-09-14,8,Week 8,false,false
4,2020,2020-09-14,2020-09-21,9,Week 9,false,false
4,2020,2020-09-21,2020-09-28,10,Week 10,false,false
4,2020,2020-09-28,2020-10-05,1,Postseason Week 1,false,true
4,2020,2020-10-05,2020-10-12,2,Postseason Week 2,false,true
4,2020,2020-10-12,2020-10-19,3,Postseason Week 3,false,true
4,2020,2020-10-19,2020-10-26,4,Postseason Week 4,false,true
4,2020,2020-10-26,2020-11-02,5,Postseason Week 5,false,true
4,2020,2020-02-24,2020-03-02,1,Preseason Week 1,true,false
4,2020,2020-03-02,2020-03-09,2,Preseason Week 2,true,false
4,2020,2020-03-09,2020-03-16,3,Preseason Week 3,true,false
4,2020,2020-07-13,2020-07-20,4,Preseason Week 4,true,false
4,2020,2020-07-20,2020-07-27,5,Preseason Week 5,true,false
4,2021,2021-03-29,2021-04-05,1,Week 1,false,false
4,2021,2021-04-05,2021-04-12,2,Week 2,false,false
4,2021,2021-04-12,2021-04-19,3,Week 3,false,false
4,2021,2021-04-19,2021-04-26,4,Week 4,false,false
4,2021,2021-04-26,2021-05-03,5,Week 5,false,false
4,2021,2021-05-03,2021-05-10,6,Week 6,false,false
4,2021,2021-05-10,2021-05-17,7,Week 7,false,false
4,2021,2021-05-17,2021-05-24,8,Week 8,false,false
4,2021,2021-05-24,2021-05-31,9,Week 9,false,false
4,2021,2021-05-31,2021-06-07,10,Week 10,false,false
4,2021,2021-06-07,2021-06-14,11,Week 11,false,false
4,2021,2021-06-14,2021-06-21,12,Week 12,false,false
4,2021,2021-06-21,2021-06-28,13,Week 13,false,false
4,2021,2021-06-28,2021-07-05,14,Week 14,false,false
4,2021,2021-07-05,2021-07-12,15,Week 15,false,false
4,2021,2021-07-12,2021-07-19,16,Week 16,false,false
4,2021,2021-07-19,2021-07-26,17,Week 17,false,false
4,2021,2021-07-26,2021-08-02,18,Week 18,false,false
4,2021,2021-08-02,2021-08-09,19,Week 19,false,false
4,2021,2021-08-09,2021-08-16,20,Week 20,false,false
4,2021,2021-08-16,2021-08-23,21,Week 21,false,false
4,2021,2021-08-23,2021-08-30,22,Week 22,false,false
4,2021,2021-08-30,2021-09-06,23,Week 23,false,false
4,2021,2021-09-06,2021-09-13,24,Week 24,false,false
4,2021,2021-09-13,2021-09-20,25,Week 25,false,false
4,2021,2021-09-20,2021-09-27,26,Week 26,false,false
4,2021,2021-09-27,2021-10-04,27,Week 27,false,false
4,2021,2021-10-04,2021-10-11,1,Postseason Week 1,false,true
4,2021,2021-10-11,2021-10-18,2,Postseason Week 2,false,true
4,2021,2021-10-18,2021-10-25,3,Postseason Week 3,false,true
4,2021,2021-10-25,2021-11-01,4,Postseason Week 4,false,true
4,2021,2021-11-01,2021-11-08,5,Postseason Week 5,false,true
4,2021,2021-03-01,2021-03-08,1,Preseason Week 1,true,false
4,2021,2021-03-08,2021-03-15,2,Preseason Week 2,true,false
4,2021,2021-03-15,2021-03-22,3,Preseason Week 3,true,false
4,2021,2021-03-22,2021-03-29,4,Preseason Week 4,true,false
4,2021,2021-03-29,2021-04-05,5,Preseason Week 5,true,false
4,2022,2022-04-04,2022-04-11,1,Week 1,false,false
4,2022,2022-04-11,2022-04-18,2,Week 2,false,false
4,2022,2022-04-18,2022-04-25,3,Week 3,false,false
4,2022,2022-04-25,2022-05-02,4,Week 4,false,false
4,2022,2022-05-02,2022-05-09,5,Week 5,false,false
4,2022,2022-05-09,2022-05-16,6,Week 6,false,false
4,2022,2022-05-16,2022-05-23,7,Week 7,false,false
4,2022,2022-05-23,2022-05-30,8,Week 8,false,false
4,2022,2022-05-30,2022-06-06,9,Week 9,false,false
4,2022,2022-06-06,2022-06-13,10,Week 10,false,false
4,2022,2022-06-13,2022-06-20,11,Week 11,false,false
4,2022,2022-06-20,2022-06-27,12,Week 12,false,false
4,2022,2022-06-27,2022-07-04,13,Week 13,false,false
4,2022,2022-07-04,2022-07-11,14,Week 14,false,false
4,2022,2022-07-11,2022-07-18,15,Week 15,false,false
4,2022,2022-07-18,2022-07-25,16,Week 16,false,false
4,2022,2022-07-25,2022-08-01,17,Week 17,false,false
4,2022,2022-08-01,2022-08-08,18,Week 18,false,false
4,2022,2022-08-08,2022-08-15,19,Week 19,false,false
4,2022,2022-08-15,2022-08-22,20,Week 20,false,false
4,2022,2022-08-22,2022-08-29,21,Week 21,false,false
4,2022,2022-08-29,2022-09-05,22,Week 22,false,false
4,2022,2022-09-05,2022-09-12,23,Week 23,false,false
4,2022,2022-09-12,2022-09-19,24,Week 24,false,false
4,2022,2022-09-19,2022-09-26,25,Week 25,false,false
4,2022,2022-09-26,2022-10-03,26,Week 26,false,false
4,2022,2022-10-03,2022-10-10,27,Week 27,false,false
4,2022,2022-10-03,2022-10-10,1,Postseason Week 1,false,true
4,2022,2022-10-10,2022-10-17,2,Postseason Week 2,false,true
4,2022,2022-10-17,2022-10-24,3,Postseason Week 3,false,true
4,2022,2022-10-24,2022-10-31,4,Postseason Week 4,false,true
4,2022,2022-10-31,2022-11-07,5,Postseason Week 5,false,true
4,2022,2022-03-14,2022-03-21,1,Preseason Week 1,true,false
4,2022,2022-03-21,2022-03-28,2,Preseason Week 2,true,false
4,2022,2022-03-28,2022-04-04,3,Preseason Week 3,true,false
4,2022,2022-04-04,2022-04-11,4,Preseason Week 4,true,false
4,2023,2023-03-27,2023-04-03,1,Week 1,false,false
4,2023,2023-04-03,2023-04-10,2,Week 2,false,false
4,2023,2023-04-10,2023-04-17,3,Week 3,false,false
4,2023,2023-04-17,2023-04-24,4,Week 4,false,false
4,2023,2023-04-24,2023-05-01,5,Week 5,false,false
4,2023,2023-05-01,2023-05-08,6,Week 6,false,false
4,2023,2023-05-08,2023-05-15,7,Week 7,false,false
4,2023,2023-05-15,2023-05-22,8,Week 8,false,false
4,2023,2023-05-22,2023-05-29,9,Week 9,false,false
4,2023,2023-05-29,2023-06-05,10,Week 10,false,false
4,2023,2023-06-05,2023-06-12,11,Week 11,false,false
4,2023,2023-06-12,2023-06-19,12,Week 12,false,false
4,2023,2023-06-19,2023-06-26,13,Week 13,false,false
4,2023,2023-06-26,2023-07-03,14,Week 14,false,false
4,2023,2023-07-03,2023-07-10,15,Week 15,false,false
4,2023,2023-07-10,2023-07-17,16,Week 16,false,false
4,2023,2023-07-17,2023-07-24,17,Week 17,false,false
4,2023,2023-07-24,2023-07-31,18,Week 18,false,false
4,2023,2023-07-31,2023-08-07,19,Week 19,false,false
4,2023,2023-08-07,2023-08-14,20,Week 20,false,false
4,2023,2023-08-14,2023-08-21,21,Week 21,false,false
4,2023,2023-08-21,2023-08-28,22,Week 22,false,false
4,2023,2023-08-28,2023-09-04,23,Week 23,false,false
4,2023,2023-09-04,2023-09-11,24,Week 24,false,false
4,2023,2023-09-11,2023-09-18,25,Week 25,false,false
4,2023,2023-09-18,2023-09-25,26,Week 26,false,false
4,2023,2023-09-25,2023-10-02,27,Week 27,false,false
4,2023,2023-10-02,2023-10-09,1,Postseason Week 1,false,true
4,2023,2023-10-09,2023-10-16,2,Postseason Week 2,false,true
4,2023,2023-10-16,2023-10-23,3,Postseason Week 3,false,true
4,2023,2023-10-23,2023-10-30,4,Postseason Week 4,false,true
4,2023,2023-10-30,2023-11-06,5,Postseason Week 5,false,true
4,2023,2023-02-27,2023-03-06,1,Preseason Week 1,true,false
4,2023,2023-03-06,2023-03-13,2,Preseason Week 2,true,false
4,2023,2023-03-13,2023-03-20,3,Preseason Week 3,true,false
4,2023,2023-03-20,2023-03-27,4,Preseason Week 4,true,false
4,2023,2023-03-27,2023-04-03,5,Preseason Week 5,true,false
4,2024,2024-03-18,2024-03-25,1,Week 1,false,false
4,2024,2024-03-25,2024-04-01,2,Week 2,false,false
4,2024,2024-04-01,2024-04-08,3,Week 3,false,false
4,2024,2024-04-08,2024-04-15,4,Week 4,false,false
4,2024,2024-04-15,2024-04-22,5,Week 5,false,false
4,2024,2024-04-22,2024-04-29,6,Week 6,false,false
4,2024,2024-04-29,2024-05-06,7,Week 7,false,false
4,2024,2024-05-06,2024-05-13,8,Week 8,false,false
4,2024,2024-05-13,2024-05-20,9,Week 9,false,false
4,2024,2024-05-20,2024-05-27,10,Week 10,false,false
4,2024,2024-05-27,2024-06-03,11,Week 11,false,false
4,2024,2024-06-03,2024-06-10,12,Week 12,false,false
4,2024,2024-06-10,2024-06-17,13,Week 13,false,false
4,2024,2024-06-17,2024-06-24,14,Week 14,false,false
4,2024,2024-06-24,2024-07-01,15,Week 15,false,false
4,2024,2024-07-01,2024-07-08,16,Week 16,false,false
4,2024,2024-07-08,2024-07-15,17,Week 17,false,false
4,2024,2024-07-15,2024-07-22,18,Week 18,false,false
4,2024,2024-07-22,2024-07-29,19,Week 19,false,false
4,2024,2024-07-29,2024-08-05,20,Week 20,false,false
4,2024,2024-08-05,2024-08-12,21,Week 21,false,false
4,2024,2024-08-12,2024-08-19,22,Week 22,false,false
4,2024,2024-08-19,2024-08-26,23,Week 23,false,false
4,2024,2024-08-26,2024-09-02,24,Week 24,false,false
4,2024,2024-09-02,2024-09-09,25,Week 25,false,false
4,2024,2024-09-09,2024-09-16,26,Week 26,false,false
4,2024,2024-09-16,2024-09-23,27,Week 27,false,false
4,2024,2024-09-23,2024-09-30,28,Week 28,false,false
4,2024,2024-09-30,2024-10-07,29,Week 29,false,false
4,2024,2024-09-30,2024-10-07,1,Postseason Week 1,false,true
4,2024,2024-10-07,2024-10-14,2,Postseason Week 2,false,true
4,2024,2024-10-14,2024-10-21,3,Postseason Week 3,false,true
4,2024,2024-10-21,2024-10-28,4,Postseason Week 4,false,true
4,2024,2024-10-28,2024-11-04,5,Postseason Week 5,false,true
4,2024,2024-02-26,2024-03-04,1,Preseason Week 1,true,false
4,2024,2024-03-04,2024-03-11,2,Preseason Week 2,true,false
4,2024,2024-03-11,2024-03-18,3,Preseason Week 3,true,false
4,2024,2024-03-18,2024-03-25,4,Preseason Week 4,true,false
4,2024,2024-03-25,2024-04-01,5,Preseason Week 5,true,false
4,2025,2025-03-17,2025-03-24,1,Week 1,false,false
4,2025,2025-03-24,2025-03-31,2,Week 2,false,false
4,2025,2025-03-31,2025-04-07,3,Week 3,false,false
4,2025,2025-04-07,2025-04-14,4,Week 4,false,false
4,2025,2025-04-14,2025-04-21,5,Week 5,false,false
4,2025,2025-04-21,2025-04-28,6,Week 6,false,false
4,2025,2025-04-28,2025-05-05,7,Week 7,false,false
4,2025,2025-05-05,2025-05-12,8,Week 8,false,false
4,2025,2025-05-12,2025-05-19,9,Week 9,false,false
4,2025,2025-05-19,2025-05-26,10,Week 10,false,false
4,2025,2025-05-26,2025-06-02,11,Week 11,false,false
4,2025,2025-06-02,2025-06-09,12,Week 12,false,false
4,2025,2025-06-09,2025-06-16,13,Week 13,false,false
4,2025,2025-06-16,2025-06-23,14,Week 14,false,false
4,2025,2025-06-23,2025-06-30,15,Week 15,false,false
4,2025,2025-06-30,2025-07-07,16,Week 16,false,false
4,2025,2025-07-07,2025-07-14,17,Week 17,false,false
4,2025,2025-07-14,2025-07-21,18,Week 18,false,false
4,2025,2025-07-21,2025-07-28,19,Week 19,false,false
4,2025,2025-07-28,2025-08-04,20,Week 20,false,false
4,2025,2025-08-04,2025-08-11,21,Week 21,false,false
4,2025,2025-08-11,2025-08-18,22,Week 22,false,false
4,2025,2025-08-18,2025-08-25,23,Week 23,false,false
4,2025,2025-08-25,2025-09-01,24,Week 24,false,false
4,2025,2025-09-01,2025-09-08,25,Week 25,false,false
4,2025,2025-09-08,2025-09-15,26,Week 26,false,false
4,2025,2025-09-15,2025-09-22,27,Week 27,false,false
4,2025,2025-09-22,2025-09-29,28,Week 28,false,false
4,2025,2025-09-29,2025-10-06,1,Postseason Week 1,false,true
4,2025,2025-10-06,2025-10-13,2,Postseason Week 2,false,true
4,2025,2025-10-13,2025-10-20,3,Postseason Week 3,false,true
4,2025,2025-10-20,2025-10-27,4,Postseason Week 4,false,true
4,2025,2025-10-27,2025-11-03,5,Postseason Week 5,false,true
4,2025,2025-02-24,2025-03-03,1,Preseason Week 1,true,false
4,2025,2025-03-03,2025-03-10,2,Preseason Week 2,true,false
4,2025,2025-03-10,2025-03-17,3,Preseason Week 3,true,false
4,2025,2025-03-17,2025-03-24,4,Preseason Week 4,true,false
4,2025,2025-03-24,2025-03-31,5,Preseason Week 5,true,false
4,2026,2026-03-23,2026-03-30,1,Week 1,false,false
4,2026,2026-03-30,2026-04-06,2,Week 2,false,false
4,2026,2026-04-06,2026-04-13,3,Week 3,false,false
4,2026,2026-04-13,2026-04-20,4,Week 4,false,false
4,2026,2026-04-20,2026-04-27,5,Week 5,false,false
4,2026,2026-04-27,2026-05-04,6,Week 6,false,false
4,2026,2026-05-04,2026-05-11,7,Week 7,false,false
4,2026,2026-05-11,2026-05-18,8,Week 8,false,false
4,2026,2026-05-18,2026-05-25,9,Week 9,false,false
4,2026,2026-05-25,2026-06-01,10,Week 10,false,false
4,2026,2026-06-01,2026-06-08,11,Week 11,false,false
4,2026,2026-06-08,2026-06-15,12,Week 12,false,false
4,2026,2026-06-15,2026-06-22,13,Week 13,false,false
4,2026,2026-06-22,2026-06-29,14,Week 14,false,false
4,2026,2026-06-29,2026-07-06,15,Week 15,false,false
4,2026,2026-07-06,2026-07-13,16,Week 16,false,false
4,2026,2026-07-13,2026-07-20,17,Week 17,false,false
4,2026,2026-07-20,2026-07-27,18,Week 18,false,false
4,2026,2026-07-27,2026-08-03,19,Week 19,false,false
4,2026,2026-08-03,2026-08-10,20,Week 20,false,false
4,2026,2026-08-10,2026-08-17,21,Week 21,false,false
4,2026,2026-08-17,2026-08-24,22,Week 22,false,false
4,2026,2026-08-24,2026-08-31,23,Week 23,false,false
4,2026,2026-08-31,2026-09-07,24,Week 24,false,false
4,2026,2026-09-07,2026-09-14,25,Week 25,false,false
4,2026,2026-09-14,2026-09-21,26,Week 26,false,false
4,2026,2026-09-21,2026-09-28,27,Week 27,false,false
4,2026,2026-02-23,2026-03-02,1,Preseason Week 1,true,false
4,2026,2026-03-02,2026-03-09,2,Preseason Week 2,true,false
4,2026,2026-03-09,2026-03-16,3,Preseason Week 3,true,false
4,2026,2026-03-16,2026-03-23,4,Preseason Week 4,true,false
4,2026,2026-03-23,2026-03-30,5,Preseason Week 5,true,false
6,2015,2014-11-10,2014-11-17,1,Week 1,false,false
6,2015,2014-11-17,2014-11-24,2,Week 2,false,false
6,2015,2014-11-24,2014-12-01,3,Week 3,false,false
6,2015,2014-12-01,2014-12-08,4,Week 4,false,false
6,2015,2014-12-08,2014-12-15,5,Week 5,false,false
6,2015,2014-12-15,2014-12-22,6,Week 6,false,false
6,2015,2014-12-22,2014-12-29,7,Week 7,false,false
6,2015,2014-12-29,2015-01-05,8,Week 8,false,false
6,2015,2015-01-05,2015-01-12,9,Week 9,false,false
6,2015,2015-01-12,2015-01-19,10,Week 10,false,false
6,2015,2015-01-19,2015-01-26,11,Week 11,false,false
6,2015,2015-01-26,2015-02-02,12,Week 12,false,false
6,2015,2015-02-02,2015-02-09,13,Week 13,false,false
6,2015,2015-02-09,2015-02-16,14,Week 14,false,false
6,2015,2015-02-16,2015-02-23,15,Week 15,false,false
6,2015,2015-02-23,2015-03-02,16,Week 16,false,false
6,2015,2015-03-02,2015-03-09,17,Week 17,false,false
6,2015,2015-03-09,2015-03-16,18,Week 18,false,false
6,2015,2015-03-16,2015-03-23,1,Postseason Week 1,false,true
6,2015,2015-03-23,2015-03-30,2,Postseason Week 2,false,true
6,2015,2015-03-30,2015-04-06,3,Postseason Week 3,false,true
6,2015,2015-04-06,2015-04-13,4,Postseason Week 4,false,true
6,2016,2015-11-09,2015-11-16,1,Week 1,false,false
6,2016,2015-11-16,2015-11-23,2,Week 2,false,false
6,2016,2015-11-23,2015-11-30,3,Week 3,false,false
6,2016,2015-11-30,2015-12-07,4,Week 4,false,false
6,2016,2015-12-07,2015-12-14,5,Week 5,false,false
6,2016,2015-12-14,2015-12-21,6,Week 6,false,false
6,2016,2015-12-21,2015-12-28,7,Week 7,false,false
6,2016,2015-12-28,2016-01-04,8,Week 8,false,false
6,2016,2016-01-04,2016-01-11,9,Week 9,false,false
6,2016,2016-01-11,2016-01-18,10,Week 10,false,false
6,2016,2016-01-18,2016-01-25,11,Week 11,false,false
6,2016,2016-01-25,2016-02-01,12,Week 12,false,false
6,2016,2016-02-01,2016-02-08,13,Week 13,false,false
6,2016,2016-02-08,2016-02-15,14,Week 14,false,false
6,2016,2016-02-15,2016-02-22,15,Week 15,false,false
6,2016,2016-02-22,2016-02-29,16,Week 16,false,false
6,2016,2016-02-29,2016-03-07,17,Week 17,false,false
6,2016,2016-03-07,2016-03-14,18,Week 18,false,false
6,2016,2016-03-14,2016-03-21,1,Postseason Week 1,false,true
6,2016,2016-03-21,2016-03-28,2,Postseason Week 2,false,true
6,2016,2016-03-28,2016-04-04,3,Postseason Week 3,false,true
6,2016,2016-04-04,2016-04-11,4,Postseason Week 4,false,true
6,2017,2016-11-07,2016-11-14,1,Week 1,false,false
6,2017,2016-11-14,2016-11-21,2,Week 2,false,false
6,2017,2016-11-21,2016-11-28,3,Week 3,false,false
6,2017,2016-11-28,2016-12-05,4,Week 4,false,false
6,2017,2016-12-05,2016-12-12,5,Week 5,false,false
6,2017,2016-12-12,2016-12-19,6,Week 6,false,false
6,2017,2016-12-19,2016-12-26,7,Week 7,false,false
6,2017,2016-12-26,2017-01-02,8,Week 8,false,false
6,2017,2017-01-02,2017-01-09,9,Week 9,false,false
6,2017,2017-01-09,2017-01-16,10,Week 10,false,false
6,2017,2017-01-16,2017-01-23,11,Week 11,false,false
