id,season,gameDate,startTimeUTC,gamePeriod,awayTeamAbbr,awayTeamScore,homeTeamAbbr,homeTeamScore,H1,H2,H3,H4,H5,A1,A2,A3,A4,A5
2019030116,20192020,2020-08-21,2020-08-21T23:00:00Z,REG,PHI,3,MTL,2,1,1,0,0,0,2,1,0,0,1
2019030122,20192020,2020-08-13,2020-08-13T19:00:00Z,REG,CBJ,3,TBL,1,1,0,0,0,0,2,0,1,0,1
2019030123,20192020,2020-08-15,2020-08-15T23:30:00Z,REG,TBL,3,CBJ,2,0,1,1,0,0,1,2,0,0,1
2019030124,20192020,2020-08-17,2020-08-17T19:00:00Z,REG,TBL,2,CBJ,1,0,1,0,0,0,0,2,0,0,1
2019030125,20192020,2020-08-19,2020-08-19T16:00:00Z,OT,CBJ,4,TBL,5,2,0,2,1,0,1,2,1,0,1
2019030131,20192020,2020-08-12,2020-08-12T20:00:00Z,REG,NYI,4,WSH,2,0,2,0,0,0,0,1,3,0,1
2019030132,20192020,2020-08-14,2020-08-15T00:00:00Z,REG,NYI,5,WSH,2,1,1,0,0,0,0,3,2,0,1
2019030133,20192020,2020-08-16,2020-08-16T16:00:00Z,OT,WSH,1,NYI,2,1,0,0,1,0,0,1,0,0,1
2019030134,20192020,2020-08-18,2020-08-19T00:00:00Z,REG,WSH,3,NYI,2,2,0,0,0,0,0,2,1,0,1
2019030135,20192020,2020-08-20,2020-08-21T00:00:00Z,REG,NYI,4,WSH,0,0,0,0,0,0,1,1,2,0,1
2019030141,20192020,2020-08-12,2020-08-12T15:00:00Z,OT,CAR,3,BOS,4,1,1,1,0,0,1,1,1,0,1
2019030142,20192020,2020-08-13,2020-08-14T00:00:00Z,REG,CAR,3,BOS,2,1,1,0,0,0,0,2,1,0,1
2019030143,20192020,2020-08-15,2020-08-15T16:00:00Z,REG,BOS,3,CAR,1,0,0,1,0,0,0,1,2,0,1
2019030144,20192020,2020-08-17,2020-08-18T00:00:00Z,REG,BOS,4,CAR,3,1,1,1,0,0,0,0,4,0,1
2019030145,20192020,2020-08-19,2020-08-19T20:00:00Z,REG,CAR,1,BOS,2,0,2,0,0,0,1,0,0,0,1
2019030151,20192020,2020-08-11,2020-08-12T02:30:00Z,REG,CHI,1,VGK,4,0,2,2,0,0,0,1,0,0,1
2019030152,20192020,2020-08-13,2020-08-13T21:30:00Z,OT,CHI,3,VGK,4,2,1,0,1,0,0,3,0,0,1
2019030153,20192020,2020-08-15,2020-08-16T00:00:00Z,REG,VGK,2,CHI,1,0,0,1,0,0,1,1,0,0,1
2019030154,20192020,2020-08-16,2020-08-16T22:30:00Z,REG,VGK,1,CHI,3,2,0,1,0,0,1,0,0,0,1
2019030155,20192020,2020-08-18,2020-08-19T02:30:00Z,REG,CHI,3,VGK,4,1,2,1,0,0,2,1,0,0,1
2019030161,20192020,2020-08-12,2020-08-12T21:30:00Z,REG,ARI,0,COL,3,0,0,3,0,0,0,0,0,0,1
2019030162,20192020,2020-08-14,2020-08-14T18:00:00Z,REG,ARI,2,COL,3,1,1,1,0,0,1,1,0,0,1
2019030163,20192020,2020-08-15,2020-08-15T19:00:00Z,REG,COL,2,ARI,4,1,1,2,0,0,0,1,1,0,1
2019030164,20192020,2020-08-17,2020-08-17T21:30:00Z,REG,COL,7,ARI,1,0,1,0,0,0,3,1,3,0,1
2019030165,20192020,2020-08-19,2020-08-19T21:30:00Z,REG,ARI,1,COL,7,3,3,1,0,0,0,0,1,0,1
2019030171,20192020,2020-08-11,2020-08-11T21:30:00Z,REG,CGY,3,DAL,2,0,2,0,0,0,2,1,0,0,1
2019030172,20192020,2020-08-13,2020-08-14T02:30:00Z,REG,CGY,4,DAL,5,2,2,1,0,0,1,1,2,0,1
2019030173,20192020,2020-08-14,2020-08-15T02:30:00Z,REG,DAL,0,CGY,2,0,1,1,0,0,0,0,0,0,1
2019030174,20192020,2020-08-16,2020-08-16T18:00:00Z,OT,DAL,5,CGY,4,0,3,1,0,0,1,2,1,1,1
2019030175,20192020,2020-08-18,2020-08-18T21:30:00Z,REG,CGY,1,DAL,2,1,0,1,0,0,1,0,0,0,1
2019030176,20192020,2020-08-20,2020-08-21T02:30:00Z,REG,DAL,7,CGY,3,3,0,0,0,0,1,5,1,0,1
2019030181,20192020,2020-08-12,2020-08-13T02:30:00Z,REG,VAN,5,STL,2,1,1,0,0,0,1,1,3,0,1
2019030182,20192020,2020-08-14,2020-08-14T22:30:00Z,OT,VAN,4,STL,3,0,1,2,0,0,1,1,1,1,1
2019030183,20192020,2020-08-16,2020-08-17T02:30:00Z,OT,STL,3,VAN,2,0,2,0,0,0,0,2,0,1,1
2019030184,20192020,2020-08-17,2020-08-18T02:30:00Z,REG,STL,3,VAN,1,0,1,0,0,0,1,2,0,0,1
2019030185,20192020,2020-08-19,2020-08-20T02:30:00Z,REG,VAN,4,STL,3,2,1,0,0,0,1,3,0,0,1
2019030186,20192020,2020-08-21,2020-08-22T01:45:00Z,REG,STL,2,VAN,6,1,3,2,0,0,0,0,2,0,1
2019030211,20192020,2020-08-24,2020-08-24T23:00:00Z,REG,NYI,4,PHI,0,0,0,0,0,0,1,0,3,0,1
2019030212,20192020,2020-08-26,2020-08-26T19:00:00Z,OT,NYI,3,PHI,4,3,0,0,1,0,0,1,2,0,1
2019030213,20192020,2020-08-29,2020-08-29T23:00:00Z,REG,PHI,1,NYI,3,0,2,1,0,0,1,0,0,0,1
2019030214,20192020,2020-08-30,2020-08-31T00:00:00Z,REG,PHI,2,NYI,3,0,1,2,0,0,0,1,1,0,1
2019030215,20192020,2020-09-01,2020-09-01T23:00:00Z,OT,NYI,3,PHI,4,0,2,1,1,0,0,1,2,0,1
2019030216,20192020,2020-09-03,2020-09-03T23:00:00Z,OT,PHI,5,NYI,4,1,3,0,0,0,2,1,1,0,1
2019030217,20192020,2020-09-05,2020-09-05T23:30:00Z,REG,NYI,4,PHI,0,0,0,0,0,0,2,1,1,0,1
2019030221,20192020,2020-08-23,2020-08-24T00:00:00Z,REG,BOS,3,TBL,2,0,0,2,0,0,1,1,1,0,1
2019030222,20192020,2020-08-25,2020-08-25T23:00:00Z,OT,BOS,3,TBL,4,1,1,1,1,0,1,1,1,0,1
2019030223,20192020,2020-08-26,2020-08-27T00:00:00Z,REG,TBL,7,BOS,1,0,1,0,0,0,2,4,1,0,1
2019030224,20192020,2020-08-29,2020-08-29T16:00:00Z,REG,TBL,3,BOS,1,0,0,1,0,0,1,2,0,0,1
2019030225,20192020,2020-08-31,2020-08-31T23:00:00Z,OT,BOS,2,TBL,3,0,1,1,0,0,0,1,1,0,1
2019030231,20192020,2020-08-23,2020-08-24T02:30:00Z,REG,VAN,0,VGK,5,1,3,1,0,0,0,0,0,0,1
2019030232,20192020,2020-08-25,2020-08-26T01:45:00Z,REG,VAN,5,VGK,2,0,1,1,0,0,2,1,2,0,1
2019030233,20192020,2020-08-29,2020-08-30T01:45:00Z,REG,VGK,3,VAN,0,0,0,0,0,0,2,0,1,0,1
2019030234,20192020,2020-08-30,2020-08-31T02:30:00Z,REG,VGK,5,VAN,3,1,2,0,0,0,2,0,3,0,1
2019030235,20192020,2020-09-01,2020-09-02T01:45:00Z,REG,VAN,2,VGK,1,0,1,0,0,0,0,1,1,0,1
2019030236,20192020,2020-09-03,2020-09-04T01:45:00Z,REG,VGK,0,VAN,4,1,0,3,0,0,0,0,0,0,1
2019030237,20192020,2020-09-04,2020-09-05T01:00:00Z,REG,VAN,0,VGK,3,0,0,3,0,0,0,0,0,0,1
2019030241,20192020,2020-08-22,2020-08-23T00:00:00Z,REG,DAL,5,COL,3,1,2,0,0,0,3,1,1,0,1
2019030242,20192020,2020-08-24,2020-08-25T01:45:00Z,REG,DAL,5,COL,2,1,1,0,0,0,0,4,1,0,1
2019030243,20192020,2020-08-26,2020-08-27T02:30:00Z,REG,COL,6,DAL,4,1,0,3,0,0,0,3,3,0,1
2019030244,20192020,2020-08-30,2020-08-30T22:00:00Z,REG,COL,4,DAL,5,3,0,2,0,0,0,2,2,0,1
2019030245,20192020,2020-08-31,2020-09-01T01:45:00Z,REG,DAL,3,COL,6,5,1,0,0,0,0,2,1,0,1
2019030246,20192020,2020-09-02,2020-09-03T00:00:00Z,REG,COL,4,DAL,1,1,0,0,0,0,1,1,2,0,1
2019030247,20192020,2020-09-04,2020-09-04T20:00:00Z,OT,DAL,5,COL,4,2,1,1,0,0,1,1,2,1,1
2019030311,20192020,2020-09-07,2020-09-08T00:00:00Z,REG,NYI,2,TBL,8,3,2,3,0,0,1,0,1,0,1
2019030312,20192020,2020-09-09,2020-09-10T00:00:00Z,REG,NYI,1,TBL,2,1,0,1,0,0,1,0,0,0,1
2019030313,20192020,2020-09-11,2020-09-12T00:00:00Z,REG,TBL,3,NYI,5,1,2,2,0,0,1,0,2,0,1
2019030314,20192020,2020-09-13,2020-09-13T19:00:00Z,REG,TBL,4,NYI,1,0,1,0,0,0,0,2,2,0,1
2019030315,20192020,2020-09-15,2020-09-16T00:00:00Z,OT,NYI,2,TBL,1,0,1,0,0,0,1,0,0,0,1
2019030316,20192020,2020-09-17,2020-09-18T00:00:00Z,OT,TBL,2,NYI,1,1,0,0,0,0,1,0,0,1,1
2019030321,20192020,2020-09-06,2020-09-07T00:00:00Z,REG,DAL,1,VGK,0,0,0,0,0,0,1,0,0,0,1
2019030322,20192020,2020-09-08,2020-09-09T00:00:00Z,REG,DAL,0,VGK,3,0,3,0,0,0,0,0,0,0,1
2019030323,20192020,2020-09-10,2020-09-11T00:00:00Z,OT,VGK,2,DAL,3,0,1,1,1,0,0,0,2,0,1
2019030324,20192020,2020-09-12,2020-09-13T00:00:00Z,REG,VGK,1,DAL,2,0,2,0,0,0,0,1,0,0,1
2019030325,20192020,2020-09-14,2020-09-15T00:00:00Z,OT,DAL,3,VGK,2,1,0,1,0,0,0,0,2,1,1
2019030411,20192020,2020-09-19,2020-09-19T23:30:00Z,REG,DAL,4,TBL,1,1,0,0,0,0,1,2,1,0,1
2019030412,20192020,2020-09-21,2020-09-22T00:00:00Z,REG,DAL,2,TBL,3,3,0,0,0,0,0,1,1,0,1
2019030413,20192020,2020-09-23,2020-09-24T00:00:00Z,REG,TBL,5,DAL,2,1,0,1,0,0,2,3,0,0,1
2019030414,20192020,2020-09-25,2020-09-26T00:00:00Z,OT,TBL,5,DAL,4,2,1,1,0,0,1,2,1,1,1
2019030415,20192020,2020-09-26,2020-09-27T00:00:00Z,OT,DAL,3,TBL,2,0,1,1,0,0,1,0,1,0,1
2019030416,20192020,2020-09-28,2020-09-29T00:00:00Z,REG,TBL,2,DAL,0,0,0,0,0,0,1,1,0,0,1
2018010001,20182019,2018-09-15,2018-09-15T06:30:00Z,SO,BOS,4,CGY,3,1,0,2,0,0,3,0,0,0,1
2018010002,20182019,2018-09-16,2018-09-16T17:00:00Z,SO,WSH,1,BOS,2,1,0,0,0,0,0,1,0,0,1
2018010003,20182019,2018-09-16,2018-09-16T17:00:00Z,REG,PHI,0,NYI,3,2,1,0,0,0,0,0,0,0,1
2018010004,20182019,2018-09-16,2018-09-17T00:00:00Z,REG,ARI,2,VGK,7,4,2,1,0,0,2,0,0,0,1
2018010005,20182019,2018-09-17,2018-09-17T19:30:00Z,REG,NSH,5,FLA,0,0,0,0,0,0,1,1,3,0,1
2018010006,20182019,2018-09-17,2018-09-17T23:00:00Z,REG,BUF,4,CBJ,1,0,1,0,0,0,0,3,1,0,1
2018010007,20182019,2018-09-17,2018-09-17T23:00:00Z,REG,NSH,5,FLA,3,1,1,1,0,0,0,3,2,0,1
2018010008,20182019,2018-09-17,2018-09-17T23:00:00Z,OT,NYR,4,NJD,3,2,0,1,0,0,1,1,1,1,1
2018010009,20182019,2018-09-17,2018-09-17T23:00:00Z,REG,NYI,1,PHI,3,2,1,0,0,0,0,1,0,0,1
2018010010,20182019,2018-09-17,2018-09-17T23:30:00Z,REG,NJD,1,MTL,3,0,0,3,0,0,1,0,0,0,1
2018010011,20182019,2018-09-17,2018-09-18T00:00:00Z,REG,MIN,1,WPG,2,1,0,1,0,0,0,0,1,0,1
2018010012,20182019,2018-09-17,2018-09-18T01:00:00Z,REG,EDM,7,CGY,4,1,2,1,0,0,2,1,4,0,1
2018010013,20182019,2018-09-18,2018-09-18T23:00:00Z,REG,PIT,2,BUF,3,1,2,0,0,0,0,0,2,0,1
2018010014,20182019,2018-09-18,2018-09-18T23:00:00Z,REG,CHI,1,CBJ,4,2,0,2,0,0,1,0,0,0,1
2018010015,20182019,2018-09-18,2018-09-18T23:00:00Z,REG,PHI,5,NYI,1,0,1,0,0,0,1,3,1,0,1
2018010016,20182019,2018-09-18,2018-09-18T23:00:00Z,REG,BOS,5,WSH,2,1,0,1,0,0,2,2,1,0,1
2018010017,20182019,2018-09-18,2018-09-18T23:30:00Z,REG,CAR,4,TBL,1,0,0,1,0,0,2,1,1,0,1
2018010018,20182019,2018-09-18,2018-09-18T23:30:00Z,REG,OTT,1,TOR,4,2,0,2,0,0,1,0,0,0,1
2018010019,20182019,2018-09-18,2018-09-19T00:30:00Z,REG,STL,3,DAL,5,0,1,4,0,0,0,2,1,0,1
2018010020,20182019,2018-09-18,2018-09-19T01:00:00Z,REG,VGK,5,COL,1,0,0,1,0,0,1,2,2,0,1
2018010021,20182019,2018-09-18,2018-09-19T02:00:00Z,REG,LAK,2,ARI,4,3,1,0,0,0,0,1,1,0,1
2018010022,20182019,2018-09-18,2018-09-19T02:30:00Z,REG,ARI,4,LAK,3,1,0,2,0,0,1,1,2,0,1
2018010023,20182019,2018-09-18,2018-09-19T02:30:00Z,REG,ANA,1,SJS,4,0,2,2,0,0,0,1,0,0,1
2018010024,20182019,2018-09-18,2018-09-19T02:30:00Z,REG,EDM,4,VAN,2,0,1,1,0,0,1,1,2,0,1
2018010025,20182019,2018-09-19,2018-09-19T11:30:00Z,REG,CGY,1,BOS,3,1,0,2,0,0,0,1,0,0,1
2018010026,20182019,2018-09-19,2018-09-19T23:00:00Z,REG,TBL,1,CAR,6,1,2,3,0,0,0,0,1,0,1
2018010027,20182019,2018-09-19,2018-09-19T23:00:00Z,REG,PHI,6,NYR,4,2,1,1,0,0,3,2,1,0,1
2018010028,20182019,2018-09-19,2018-09-19T23:30:00Z,OT,PIT,2,DET,3,0,1,1,1,0,0,1,1,0,1
2018010029,20182019,2018-09-19,2018-09-19T23:30:00Z,REG,FLA,5,MTL,2,1,0,1,0,0,2,0,3,0,1
2018010030,20182019,2018-09-19,2018-09-19T23:30:00Z,REG,TOR,4,OTT,1,0,0,1,0,0,0,1,3,0,1
2018010031,20182019,2018-09-19,2018-09-20T00:00:00Z,REG,STL,3,MIN,2,2,0,0,0,0,1,0,2,0,1
2018010032,20182019,2018-09-19,2018-09-20T02:00:00Z,REG,CGY,4,VAN,1,0,0,1,0,0,2,1,1,0,1
2018010033,20182019,2018-09-20,2018-09-20T23:00:00Z,REG,WSH,2,MTL,5,3,1,1,0,0,0,2,0,0,1
2018010034,20182019,2018-09-20,2018-09-20T23:00:00Z,REG,NJD,0,NYI,2,1,0,1,0,0,0,0,0,0,1
2018010035,20182019,2018-09-20,2018-09-20T23:30:00Z,REG,CHI,2,DET,4,1,1,2,0,0,0,2,0,0,1
2018010036,20182019,2018-09-20,2018-09-21T00:00:00Z,REG,DAL,3,MIN,1,0,1,0,0,0,1,0,2,0,1
2018010037,20182019,2018-09-20,2018-09-21T01:00:00Z,REG,WPG,3,EDM,7,1,2,4,0,0,0,2,1,0,1
2018010038,20182019,2018-09-20,2018-09-21T02:00:00Z,REG,SJS,7,ANA,3,2,1,0,0,0,1,3,3,0,1
2018010039,20182019,2018-09-20,2018-09-21T02:00:00Z,SO,LAK,3,VAN,4,1,0,2,0,0,0,3,0,0,1
2018010040,20182019,2018-09-20,2018-09-21T02:30:00Z,REG,VGK,7,LAK,2,0,1,1,0,0,3,3,1,0,1
2018010041,20182019,2018-09-21,2018-09-21T23:00:00Z,OT,NYI,3,PHI,2,1,1,0,0,0,0,1,1,1,1
2018010042,20182019,2018-09-21,2018-09-21T23:30:00Z,REG,WSH,1,CAR,5,3,0,2,0,0,1,0,0,0,1
2018010043,20182019,2018-09-21,2018-09-21T23:30:00Z,REG,CHI,5,OTT,2,2,0,0,0,0,1,1,3,0,1
2018010044,20182019,2018-09-21,2018-09-21T23:30:00Z,REG,BUF,3,TOR,5,3,1,1,0,0,2,1,0,0,1
2018010045,20182019,2018-09-21,2018-09-22T00:00:00Z,REG,TBL,5,NSH,1,0,1,0,0,0,3,1,1,0,1
2018010046,20182019,2018-09-21,2018-09-22T00:00:00Z,REG,CBJ,0,STL,3,2,0,1,0,0,0,0,0,0,1
2018010047,20182019,2018-09-21,2018-09-22T00:00:00Z,OT,CGY,3,WPG,4,0,2,1,1,0,1,2,0,0,1
2018010048,20182019,2018-09-22,2018-09-22T19:00:00Z,REG,CBJ,3,PIT,7,2,2,3,0,0,0,1,2,0,1
2018010049,20182019,2018-09-22,2018-09-22T22:00:00Z,REG,COL,0,MIN,7,1,3,3,0,0,0,0,0,0,1
2018010050,20182019,2018-09-22,2018-09-22T23:00:00Z,REG,TOR,3,BUF,2,1,1,0,0,0,0,2,1,0,1
2018010051,20182019,2018-09-22,2018-09-22T23:00:00Z,OT,BOS,3,DET,4,2,0,1,1,0,1,0,2,0,1
2018010052,20182019,2018-09-22,2018-09-22T23:00:00Z,REG,OTT,2,MTL,3,0,1,2,0,0,1,1,0,0,1
2018010053,20182019,2018-09-22,2018-09-22T23:00:00Z,REG,NYR,2,NYI,5,1,3,1,0,0,1,1,0,0,1
2018010054,20182019,2018-09-22,2018-09-22T23:00:00Z,REG,NSH,2,TBL,5,0,2,3,0,0,1,1,0,0,1
2018010055,20182019,2018-09-22,2018-09-23T00:00:00Z,OT,FLA,4,DAL,3,0,3,0,0,0,0,2,1,1,1
2018010056,20182019,2018-09-22,2018-09-23T01:00:00Z,REG,ANA,1,ARI,6,1,3,2,0,0,0,0,1,0,1
2018010057,20182019,2018-09-22,2018-09-23T01:30:00Z,REG,VAN,2,CGY,5,2,2,1,0,0,1,0,1,0,1
2018010058,20182019,2018-09-22,2018-09-23T02:00:00Z,SO,VGK,5,SJS,4,2,2,0,0,0,1,1,2,0,1
2018010059,20182019,2018-09-23,2018-09-23T19:00:00Z,REG,STL,5,CBJ,1,1,0,0,0,0,1,3,1,0,1
2018010060,20182019,2018-09-23,2018-09-23T19:00:00Z,REG,DET,3,PIT,2,1,1,0,0,0,0,3,0,0,1
2018010061,20182019,2018-09-23,2018-09-24T00:00:00Z,REG,EDM,3,WPG,5,1,2,2,0,0,2,0,1,0,1
2018010062,20182019,2018-09-24,2018-09-24T23:00:00Z,OT,NJD,3,NYR,4,0,2,1,1,0,0,1,2,0,1
2018010063,20182019,2018-09-24,2018-09-24T23:00:00Z,REG,BOS,4,PHI,3,0,0,3,0,0,2,1,1,0,1
2018010064,20182019,2018-09-24,2018-09-24T23:30:00Z,REG,MTL,5,TOR,1,0,1,0,0,0,2,3,0,0,1
2018010065,20182019,2018-09-24,2018-09-25T00:30:00Z,REG,MIN,3,DAL,5,1,2,2,0,0,1,1,1,0,1
2018010066,20182019,2018-09-24,2018-09-25T01:00:00Z,OT,WPG,5,CGY,4,2,0,2,0,0,1,2,1,1,1
2018010067,20182019,2018-09-24,2018-09-25T01:00:00Z,REG,VAN,1,LAK,4,1,1,2,0,0,0,1,0,0,1
2018010068,20182019,2018-09-24,2018-09-25T02:00:00Z,REG,ARI,2,ANA,4,1,2,1,0,0,1,0,1,0,1
2018010069,20182019,2018-09-24,2018-09-25T02:00:00Z,REG,COL,5,VGK,3,0,1,2,0,0,2,1,2,0,1
2018010070,20182019,2018-09-25,2018-09-25T23:00:00Z,REG,CBJ,3,BUF,2,0,2,0,0,0,0,2,1,0,1
2018010071,20182019,2018-09-25,2018-09-25T23:30:00Z,REG,FLA,3,TBL,2,0,2,0,0,0,0,0,3,0,1
2018010072,20182019,2018-09-25,2018-09-26T00:00:00Z,REG,CAR,4,NSH,1,0,0,1,0,0,1,1,2,0,1
2018010073,20182019,2018-09-25,2018-09-26T00:00:00Z,REG,WSH,4,STL,0,0,0,0,0,0,1,1,2,0,1
2018010074,20182019,2018-09-25,2018-09-26T00:30:00Z,REG,DET,8,CHI,6,2,2,2,0,0,2,4,2,0,1
2018010075,20182019,2018-09-25,2018-09-26T01:00:00Z,REG,SJS,5,CGY,7,1,4,2,0,0,4,1,0,0,1
2018010076,20182019,2018-09-25,2018-09-26T01:00:00Z,REG,VAN,0,EDM,6,1,1,4,0,0,0,0,0,0,1
2018010077,20182019,2018-09-26,2018-09-26T23:00:00Z,OT,DET,3,BOS,2,0,2,0,0,0,0,2,0,1,1
2018010078,20182019,2018-09-26,2018-09-26T23:00:00Z,OT,NYI,4,NYR,3,1,1,1,0,0,1,1,1,1,1
2018010079,20182019,2018-09-26,2018-09-26T23:00:00Z,REG,BUF,1,PIT,5,2,3,0,0,0,0,1,0,0,1
2018010080,20182019,2018-09-26,2018-09-26T23:30:00Z,REG,TOR,5,MTL,3,1,1,1,0,0,1,1,3,0,1
2018010081,20182019,2018-09-26,2018-09-27T00:00:00Z,REG,WPG,3,MIN,4,1,1,2,0,0,1,2,0,0,1
2018010082,20182019,2018-09-26,2018-09-27T01:00:00Z,REG,DAL,3,COL,1,1,0,0,0,0,0,1,2,0,1
2018010083,20182019,2018-09-26,2018-09-27T02:00:00Z,REG,LAK,4,ANA,7,2,4,1,0,0,1,3,0,0,1
2018010084,20182019,2018-09-27,2018-09-27T23:00:00Z,REG,NYR,4,PHI,2,0,0,2,0,0,0,3,1,0,1
2018010085,20182019,2018-09-27,2018-09-27T23:00:00Z,REG,FLA,2,TBL,6,2,1,3,0,0,1,0,1,0,1
2018010086,20182019,2018-09-27,2018-09-28T00:00:00Z,REG,NJD,5,WPG,3,1,1,1,0,0,2,1,2,0,1
2018010087,20182019,2018-09-27,2018-09-28T00:30:00Z,REG,OTT,2,CHI,1,1,0,0,0,0,0,1,1,0,1
2018010088,20182019,2018-09-27,2018-09-28T01:00:00Z,OT,ARI,2,EDM,3,0,1,1,1,0,1,1,0,0,1
2018010089,20182019,2018-09-27,2018-09-28T02:30:00Z,REG,CGY,4,SJS,3,1,1,1,0,0,2,2,0,0,1
2018010090,20182019,2018-09-28,2018-09-28T23:00:00Z,REG,PIT,6,CBJ,7,3,2,2,0,0,3,2,1,0,1
2018010091,20182019,2018-09-28,2018-09-28T23:00:00Z,REG,BUF,5,NYI,4,1,2,1,0,0,1,4,0,0,1
2018010092,20182019,2018-09-28,2018-09-28T23:00:00Z,OT,CAR,5,WSH,4,1,2,1,0,0,2,1,1,1,1
2018010093,20182019,2018-09-28,2018-09-28T23:30:00Z,REG,DET,2,TOR,6,1,4,1,0,0,1,0,1,0,1
2018010094,20182019,2018-09-28,2018-09-29T00:00:00Z,REG,DAL,1,STL,3,0,1,2,0,0,0,0,1,0,1
2018010095,20182019,2018-09-28,2018-09-29T01:00:00Z,OT,MIN,3,COL,4,1,1,1,1,0,0,1,2,0,1
2018010096,20182019,2018-09-28,2018-09-29T02:00:00Z,REG,LAK,0,VGK,2,0,1,1,0,0,0,0,0,0,1
2018010097,20182019,2018-09-29,2018-09-29T19:00:00Z,REG,CGY,3,EDM,4,1,2,1,0,0,3,0,0,0,1
2018010098,20182019,2018-09-29,2018-09-29T21:00:00Z,REG,PHI,4,BOS,1,0,0,1,0,0,1,0,3,0,1
2018010099,20182019,2018-09-29,2018-09-29T23:00:00Z,REG,TOR,1,DET,5,2,2,1,0,0,0,1,0,0,1
2018010100,20182019,2018-09-29,2018-09-29T23:00:00Z,REG,TBL,3,FLA,2,1,1,0,0,0,1,0,2,0,1
2018010101,20182019,2018-09-29,2018-09-29T23:00:00Z,REG,MTL,0,OTT,3,1,2,0,0,0,0,0,0,0,1
2018010102,20182019,2018-09-29,2018-09-30T00:00:00Z,REG,CBJ,1,CHI,4,2,2,0,0,0,0,0,1,0,1
2018010103,20182019,2018-09-29,2018-09-30T02:00:00Z,REG,ARI,4,VAN,1,0,0,1,0,0,2,1,1,0,1
2018010104,20182019,2018-09-29,2018-09-30T02:30:00Z,REG,ANA,3,LAK,0,0,0,0,0,0,2,1,0,0,1
2018010105,20182019,2018-09-30,2018-09-30T17:30:00Z,OT,NSH,5,CAR,4,2,0,2,0,0,2,1,1,1,1
2018010106,20182019,2018-09-30,2018-09-30T19:00:00Z,REG,STL,2,WSH,5,0,1,4,0,0,0,1,1,0,1
2018010107,20182019,2018-09-30,2018-09-30T22:00:00Z,REG,COL,6,DAL,5,2,1,2,0,0,3,2,1,0,1
2018010108,20182019,2018-09-30,2018-10-01T00:00:00Z,REG,SJS,2,VGK,5,1,3,1,0,0,0,1,1,0,1
2018010109,20182019,2018-10-01,2018-10-01T17:30:00Z,OT,NJD,3,SCB,2,0,0,0,0,0,0,0,0,0,1
2018010110,20182019,2018-10-03,2018-10-03T14:00:00Z,OT,EDM,4,KLH,3,0,0,0,0,0,0,0,0,0,1
2018020001,20182019,2018-10-03,2018-10-03T23:00:00Z,OT,MTL,2,TOR,3,1,1,0,1,0,1,1,0,0,1
2018020002,20182019,2018-10-03,2018-10-03T23:30:00Z,REG,BOS,0,WSH,7,2,4,1,0,0,0,0,0,0,1
2018020003,20182019,2018-10-03,2018-10-04T02:00:00Z,REG,CGY,2,VAN,5,1,0,4,0,0,0,0,2,0,1
2018020004,20182019,2018-10-03,2018-10-04T02:30:00Z,REG,ANA,5,SJS,2,1,1,0,0,0,1,1,3,0,1
2018020005,20182019,2018-10-04,2018-10-04T23:00:00Z,REG,BOS,4,BUF,0,0,0,0,0,0,2,1,1,0,1
2018020006,20182019,2018-10-04,2018-10-04T23:30:00Z,REG,NSH,3,NYR,2,0,1,1,0,0,0,1,2,0,1
2018020007,20182019,2018-10-04,2018-10-04T23:00:00Z,OT,WSH,6,PIT,7,2,3,1,1,0,3,1,2,0,1
2018020008,20182019,2018-10-04,2018-10-04T23:00:00Z,OT,NYI,2,CAR,1,0,0,1,0,0,0,1,0,1,1
2018020009,20182019,2018-10-04,2018-10-04T23:30:00Z,OT,CHI,4,OTT,3,3,0,0,0,0,2,0,1,1,1
2018020010,20182019,2018-10-04,2018-10-04T23:30:00Z,OT,CBJ,3,DET,2,0,2,0,0,0,1,1,0,1,1
2018020011,20182019,2018-10-04,2018-10-05T00:00:00Z,REG,WPG,5,STL,1,0,0,1,0,0,1,0,4,0,1
2018020012,20182019,2018-10-04,2018-10-05T00:30:00Z,REG,ARI,0,DAL,3,0,3,0,0,0,0,0,0,0,1
2018020013,20182019,2018-10-04,2018-10-05T01:00:00Z,REG,MIN,1,COL,4,1,1,2,0,0,1,0,0,0,1
2018020014,20182019,2018-10-04,2018-10-05T02:00:00Z,REG,PHI,5,VGK,2,1,0,1,0,0,2,3,0,0,1
2018020015,20182019,2018-10-05,2018-10-05T23:00:00Z,REG,CAR,3,CBJ,1,1,0,0,0,0,1,1,1,0,1
2018020017,20182019,2018-10-06,2018-10-06T23:00:00Z,REG,NYR,1,BUF,3,1,1,1,0,0,0,0,1,0,1
2018020018,20182019,2018-10-06,2018-10-06T23:00:00Z,REG,OTT,5,TOR,3,0,3,0,0,0,1,2,2,0,1
2018020019,20182019,2018-10-06,2018-10-06T23:00:00Z,SO,FLA,1,TBL,2,0,0,1,0,0,1,0,0,0,1
2018020020,20182019,2018-10-06,2018-10-06T17:00:00Z,REG,EDM,2,NJD,5,1,2,2,0,0,1,0,1,0,1
2018020021,20182019,2018-10-06,2018-10-06T23:00:00Z,REG,NSH,4,NYI,3,1,2,0,0,0,2,2,0,0,1
2018020022,20182019,2018-10-06,2018-10-06T23:00:00Z,REG,MTL,5,PIT,1,0,1,0,0,0,2,2,1,0,1
