gamedate,name,shortName,week_number,season_year,season_type,season_slug,status_period,home_score,home_team,home_abbr,home_short,home_team_id,game_id,seasontype,seasontypeLabel,gameweek,weekLabel,Q1_home,Q2_home,Q3_home,Q4_home,Q5_home,away_score,away_team,away_abbr,away_short,away_team_id,Q1_away,Q2_away,Q3_away,Q4_away,Q5_away
2019-01-06T21:40Z,Philadelphia Eagles at Chicago Bears,PHI @ CHI,1,2018,3,post-season,4,15,Chicago Bears,CHI,Bears,3,401038954,3,Postseason,1,Wild Card,0,6,0,9,0,16,Philadelphia Eagles,PHI,Eagles,21,3,0,7,6,0
2019-01-06T18:05Z,Los Angeles Chargers at Baltimore Ravens,LAC @ BAL,1,2018,3,post-season,4,17,Baltimore Ravens,BAL,Ravens,33,401038955,3,Postseason,1,Wild Card,0,0,3,14,0,23,Los Angeles Chargers,LAC,Chargers,24,6,6,0,11,0
2019-01-13T01:15Z,Dallas Cowboys at Los Angeles Rams,DAL @ LAR,2,2018,3,post-season,4,30,Los Angeles Rams,LAR,Rams,14,401038956,3,Postseason,2,Divisional Round,3,17,3,7,0,22,Dallas Cowboys,DAL,Cowboys,6,7,0,8,7,0
2019-01-12T21:35Z,Indianapolis Colts at Kansas City Chiefs,IND @ KC,2,2018,3,post-season,4,31,Kansas City Chiefs,KC,Chiefs,12,401038957,3,Postseason,2,Divisional Round,14,10,0,7,0,13,Indianapolis Colts,IND,Colts,11,0,7,0,6,0
2019-01-13T21:40Z,Philadelphia Eagles at New Orleans Saints,PHI @ NO,2,2018,3,post-season,4,20,New Orleans Saints,NO,Saints,18,401038958,3,Postseason,2,Divisional Round,0,10,7,3,0,14,Philadelphia Eagles,PHI,Eagles,21,14,0,0,0,0
2019-01-13T18:05Z,Los Angeles Chargers at New England Patriots,LAC @ NE,2,2018,3,post-season,4,41,New England Patriots,NE,Patriots,17,401038959,3,Postseason,2,Divisional Round,14,21,3,3,0,28,Los Angeles Chargers,LAC,Chargers,24,7,0,7,14,0
2019-01-20T20:05Z,Los Angeles Rams at New Orleans Saints,LAR @ NO,3,2018,3,post-season,5,23,New Orleans Saints,NO,Saints,18,401038118,3,Postseason,3,Conference Championship,13,0,7,3,0,26,Los Angeles Rams,LAR,Rams,14,0,10,7,6,3
2019-01-20T23:40Z,New England Patriots at Kansas City Chiefs,NE @ KC,3,2018,3,post-season,5,31,Kansas City Chiefs,KC,Chiefs,12,401038850,3,Postseason,3,Conference Championship,0,0,7,24,0,37,New England Patriots,NE,Patriots,17,7,7,3,14,6
2019-01-27T20:00Z,AFC All-Stars at NFC All-Stars,AFC VS NFC,4,2018,3,post-season,4,7,NFC All-Stars,NFC,NFC,32,401038851,3,Postseason,4,Pro Bowl,0,0,0,7,0,26,AFC All-Stars,AFC,AFC,31,7,10,3,6,0
2019-02-03T23:30Z,New England Patriots at Los Angeles Rams,NE VS LAR,5,2018,3,post-season,4,3,Los Angeles Rams,LAR,Rams,14,401038115,3,Postseason,5,Super Bowl,0,0,3,0,0,13,New England Patriots,NE,Patriots,17,0,3,0,10,0
2019-08-02T00:00Z,Denver Broncos at Atlanta Falcons,DEN VS ATL,1,2019,1,preseason,4,10,Atlanta Falcons,ATL,Falcons,1,401123243,1,Preseason,1,Hall of Fame Weekend,0,7,3,0,0,14,Denver Broncos,DEN,Broncos,7,7,0,0,7,0
2019-08-08T23:30Z,Jacksonville Jaguars at Baltimore Ravens,JAX @ BAL,2,2019,1,preseason,4,29,Baltimore Ravens,BAL,Ravens,33,401128135,1,Preseason,2,Preseason Week 1,10,6,10,3,0,0,Jacksonville Jaguars,JAX,Jaguars,30,0,0,0,0,0
2019-08-09T02:00Z,Los Angeles Chargers at Arizona Cardinals,LAC @ ARI,2,2019,1,preseason,4,17,Arizona Cardinals,ARI,Cardinals,22,401128139,1,Preseason,2,Preseason Week 1,0,7,3,7,0,13,Los Angeles Chargers,LAC,Chargers,24,0,7,0,6,0
2019-08-08T23:00Z,New York Jets at New York Giants,NYJ @ NYG,2,2019,1,preseason,4,31,New York Giants,NYG,Giants,19,401128153,1,Preseason,2,Preseason Week 1,7,10,7,7,0,22,New York Jets,NYJ,Jets,20,6,9,0,7,0
2019-08-08T23:30Z,New England Patriots at Detroit Lions,NE @ DET,2,2019,1,preseason,4,3,Detroit Lions,DET,Lions,8,401128155,1,Preseason,2,Preseason Week 1,0,0,0,3,0,31,New England Patriots,NE,Patriots,17,7,13,8,3,0
2019-08-09T00:00Z,Houston Texans at Green Bay Packers,HOU @ GB,2,2019,1,preseason,4,28,Green Bay Packers,GB,Packers,9,401128162,1,Preseason,2,Preseason Week 1,7,7,14,0,0,26,Houston Texans,HOU,Texans,34,0,10,0,16,0
2019-08-08T23:30Z,Tennessee Titans at Philadelphia Eagles,TEN @ PHI,2,2019,1,preseason,4,10,Philadelphia Eagles,PHI,Eagles,21,401128168,1,Preseason,2,Preseason Week 1,3,7,0,0,0,27,Tennessee Titans,TEN,Titans,10,0,14,0,13,0
2019-08-09T02:00Z,Denver Broncos at Seattle Seahawks,DEN @ SEA,2,2019,1,preseason,4,22,Seattle Seahawks,SEA,Seahawks,26,401128174,1,Preseason,2,Preseason Week 1,0,3,12,7,0,14,Denver Broncos,DEN,Broncos,7,3,3,0,8,0
2019-08-09T00:00Z,Carolina Panthers at Chicago Bears,CAR @ CHI,2,2019,1,preseason,4,13,Chicago Bears,CHI,Bears,3,401128176,1,Preseason,2,Preseason Week 1,0,10,0,3,0,23,Carolina Panthers,CAR,Panthers,29,3,3,10,7,0
2019-08-08T23:30Z,Washington  at Cleveland Browns,WSH @ CLE,2,2019,1,preseason,4,30,Cleveland Browns,CLE,Browns,5,401128180,1,Preseason,2,Preseason Week 1,7,10,0,13,0,10,Washington,WSH,Washington,28,7,0,3,0,0
2019-08-08T23:00Z,Indianapolis Colts at Buffalo Bills,IND @ BUF,2,2019,1,preseason,4,24,Buffalo Bills,BUF,Bills,2,401128187,1,Preseason,2,Preseason Week 1,0,14,3,7,0,16,Indianapolis Colts,IND,Colts,11,0,3,0,13,0
2019-08-08T23:30Z,Atlanta Falcons at Miami Dolphins,ATL @ MIA,2,2019,1,preseason,4,34,Miami Dolphins,MIA,Dolphins,15,401128192,1,Preseason,2,Preseason Week 1,3,10,7,14,0,27,Atlanta Falcons,ATL,Falcons,1,6,13,0,8,0
2019-08-10T00:00Z,Minnesota Vikings at New Orleans Saints,MIN @ NO,2,2019,1,preseason,4,25,New Orleans Saints,NO,Saints,18,401128167,1,Preseason,2,Preseason Week 1,3,9,3,10,0,34,Minnesota Vikings,MIN,Vikings,16,7,7,13,7,0
2019-08-09T23:30Z,Tampa Bay Buccaneers at Pittsburgh Steelers,TB @ PIT,2,2019,1,preseason,4,30,Pittsburgh Steelers,PIT,Steelers,23,401128183,1,Preseason,2,Preseason Week 1,0,13,7,10,0,28,Tampa Bay Buccaneers,TB,Buccaneers,27,7,3,6,12,0
2019-08-11T01:00Z,Dallas Cowboys at San Francisco 49ers,DAL @ SF,2,2019,1,preseason,4,17,San Francisco 49ers,SF,49ers,25,401128141,1,Preseason,2,Preseason Week 1,0,7,0,10,0,9,Dallas Cowboys,DAL,Cowboys,6,6,3,0,0,0
2019-08-11T00:00Z,Cincinnati Bengals at Kansas City Chiefs,CIN @ KC,2,2019,1,preseason,4,38,Kansas City Chiefs,KC,Chiefs,12,401128160,1,Preseason,2,Preseason Week 1,7,10,14,7,0,17,Cincinnati Bengals,CIN,Bengals,4,7,0,3,7,0
2019-08-11T00:00Z,Los Angeles Rams at Oakland Raiders,LAR @ OAK,2,2019,1,preseason,4,14,Oakland Raiders,OAK,Raiders,13,401129055,1,Preseason,2,Preseason Week 1,7,0,7,0,0,3,Los Angeles Rams,LAR,Rams,14,0,3,0,0,0
2019-08-16T00:00Z,Oakland Raiders at Arizona Cardinals,OAK @ ARI,3,2019,1,preseason,4,26,Arizona Cardinals,ARI,Cardinals,22,401126622,1,Preseason,3,Preseason Week 2,0,10,3,13,0,33,Oakland Raiders,OAK,Raiders,13,17,9,0,7,0
2019-08-15T23:30Z,Green Bay Packers at Baltimore Ravens,GB @ BAL,3,2019,1,preseason,4,26,Baltimore Ravens,BAL,Ravens,33,401128136,1,Preseason,3,Preseason Week 2,6,7,7,6,0,13,Green Bay Packers,GB,Packers,9,0,6,7,0,0
2019-08-15T23:30Z,Cincinnati Bengals at Washington ,CIN @ WSH,3,2019,1,preseason,4,13,Washington,WSH,Washington,28,401128161,1,Preseason,3,Preseason Week 2,6,7,0,0,0,23,Cincinnati Bengals,CIN,Bengals,4,0,6,7,10,0
2019-08-15T23:00Z,Philadelphia Eagles at Jacksonville Jaguars,PHI @ JAX,3,2019,1,preseason,4,10,Jacksonville Jaguars,JAX,Jaguars,30,401128171,1,Preseason,3,Preseason Week 2,0,3,0,7,0,24,Philadelphia Eagles,PHI,Eagles,21,0,7,7,10,0
2019-08-15T23:30Z,New York Jets at Atlanta Falcons,NYJ @ ATL,3,2019,1,preseason,4,10,Atlanta Falcons,ATL,Falcons,1,401128193,1,Preseason,3,Preseason Week 2,0,10,0,0,0,22,New York Jets,NYJ,Jets,20,6,0,3,13,0
2019-08-16T23:30Z,Chicago Bears at New York Giants,CHI @ NYG,3,2019,1,preseason,4,32,New York Giants,NYG,Giants,19,401128154,1,Preseason,3,Preseason Week 2,7,12,0,13,0,13,Chicago Bears,CHI,Bears,3,3,3,7,0,0
2019-08-16T23:30Z,Miami Dolphins at Tampa Bay Buccaneers,MIA @ TB,3,2019,1,preseason,4,16,Tampa Bay Buccaneers,TB,Buccaneers,27,401128184,1,Preseason,3,Preseason Week 2,0,3,0,13,0,14,Miami Dolphins,MIA,Dolphins,15,0,6,0,8,0
2019-08-16T23:00Z,Buffalo Bills at Carolina Panthers,BUF @ CAR,3,2019,1,preseason,4,14,Carolina Panthers,CAR,Panthers,29,401128188,1,Preseason,3,Preseason Week 2,0,6,0,8,0,27,Buffalo Bills,BUF,Bills,2,10,14,0,3,0
2019-08-17T23:00Z,New England Patriots at Tennessee Titans,NE @ TEN,3,2019,1,preseason,4,17,Tennessee Titans,TEN,Titans,10,401128156,1,Preseason,3,Preseason Week 2,8,9,0,0,0,22,New England Patriots,NE,Patriots,17,0,8,7,7,0
2019-08-18T00:00Z,Detroit Lions at Houston Texans,DET @ HOU,3,2019,1,preseason,4,30,Houston Texans,HOU,Texans,34,401128164,1,Preseason,3,Preseason Week 2,10,7,3,10,0,23,Detroit Lions,DET,Lions,8,0,10,6,7,0
2019-08-17T23:30Z,Kansas City Chiefs at Pittsburgh Steelers,KC @ PIT,3,2019,1,preseason,4,17,Pittsburgh Steelers,PIT,Steelers,23,401128182,1,Preseason,3,Preseason Week 2,0,7,0,10,0,7,Kansas City Chiefs,KC,Chiefs,12,0,7,0,0,0
2019-08-17T20:00Z,Cleveland Browns at Indianapolis Colts,CLE @ IND,3,2019,1,preseason,4,18,Indianapolis Colts,IND,Colts,11,401128189,1,Preseason,3,Preseason Week 2,0,7,3,8,0,21,Cleveland Browns,CLE,Browns,5,7,7,7,0,0
2019-08-18T02:00Z,Dallas Cowboys at Los Angeles Rams,DAL VS LAR,3,2019,1,preseason,4,10,Los Angeles Rams,LAR,Rams,14,401128953,1,Preseason,3,Preseason Week 2,7,3,0,0,0,14,Dallas Cowboys,DAL,Cowboys,6,7,0,7,0,0
2019-08-18T20:00Z,New Orleans Saints at Los Angeles Chargers,NO @ LAC,3,2019,1,preseason,4,17,Los Angeles Chargers,LAC,Chargers,24,401126623,1,Preseason,3,Preseason Week 2,0,17,0,0,0,19,New Orleans Saints,NO,Saints,18,3,0,7,9,0
2019-08-19T00:00Z,Seattle Seahawks at Minnesota Vikings,SEA @ MIN,3,2019,1,preseason,4,25,Minnesota Vikings,MIN,Vikings,16,401126624,1,Preseason,3,Preseason Week 2,3,7,7,8,0,19,Seattle Seahawks,SEA,Seahawks,26,0,10,3,6,0
2019-08-20T00:00Z,San Francisco 49ers at Denver Broncos,SF @ DEN,3,2019,1,preseason,4,15,Denver Broncos,DEN,Broncos,7,401126625,1,Preseason,3,Preseason Week 2,3,6,0,6,0,24,San Francisco 49ers,SF,49ers,25,0,3,14,7,0
2019-08-23T00:00Z,Jacksonville Jaguars at Miami Dolphins,JAX @ MIA,4,2019,1,preseason,4,22,Miami Dolphins,MIA,Dolphins,15,401126626,1,Preseason,4,Preseason Week 3,0,6,6,10,0,7,Jacksonville Jaguars,JAX,Jaguars,30,7,0,0,0,0
2019-08-22T23:30Z,Baltimore Ravens at Philadelphia Eagles,BAL @ PHI,4,2019,1,preseason,4,15,Philadelphia Eagles,PHI,Eagles,21,401128137,1,Preseason,4,Preseason Week 3,0,0,15,0,0,26,Baltimore Ravens,BAL,Ravens,33,3,23,0,0,0
2019-08-22T23:00Z,New York Giants at Cincinnati Bengals,NYG @ CIN,4,2019,1,preseason,4,23,Cincinnati Bengals,CIN,Bengals,4,401128157,1,Preseason,4,Preseason Week 3,7,3,0,13,0,25,New York Giants,NYG,Giants,19,3,7,0,15,0
2019-08-22T23:30Z,Carolina Panthers at New England Patriots,CAR @ NE,4,2019,1,preseason,4,10,New England Patriots,NE,Patriots,17,401128158,1,Preseason,4,Preseason Week 3,0,7,0,3,0,3,Carolina Panthers,CAR,Panthers,29,0,0,0,3,0
2019-08-22T23:30Z,Washington  at Atlanta Falcons,WSH @ ATL,4,2019,1,preseason,4,7,Atlanta Falcons,ATL,Falcons,1,401128181,1,Preseason,4,Preseason Week 3,0,7,0,0,0,19,Washington,WSH,Washington,28,3,3,10,3,0
2019-08-23T00:00Z,Green Bay Packers at Oakland Raiders,GB VS OAK,4,2019,1,preseason,4,22,Oakland Raiders,OAK,Raiders,13,401136833,1,Preseason,4,Preseason Week 3,3,7,3,9,0,21,Green Bay Packers,GB,Packers,9,0,21,0,0,0
2019-08-24T00:00Z,Buffalo Bills at Detroit Lions,BUF @ DET,4,2019,1,preseason,4,20,Detroit Lions,DET,Lions,8,401126627,1,Preseason,4,Preseason Week 3,3,10,0,7,0,24,Buffalo Bills,BUF,Bills,2,0,14,10,0,0
2019-08-23T23:30Z,Cleveland Browns at Tampa Bay Buccaneers,CLE @ TB,4,2019,1,preseason,4,13,Tampa Bay Buccaneers,TB,Buccaneers,27,401128185,1,Preseason,4,Preseason Week 3,0,0,10,3,0,12,Cleveland Browns,CLE,Browns,5,3,6,0,3,0
2019-08-25T00:00Z,San Francisco 49ers at Kansas City Chiefs,SF @ KC,4,2019,1,preseason,4,17,Kansas City Chiefs,KC,Chiefs,12,401128142,1,Preseason,4,Preseason Week 3,7,3,7,0,0,27,San Francisco 49ers,SF,49ers,25,7,6,0,14,0
2019-08-25T02:00Z,Seattle Seahawks at Los Angeles Chargers,SEA @ LAC,4,2019,1,preseason,4,15,Los Angeles Chargers,LAC,Chargers,24,401128144,1,Preseason,4,Preseason Week 3,3,0,0,12,0,23,Seattle Seahawks,SEA,Seahawks,26,0,16,7,0,0
2019-08-24T23:00Z,Houston Texans at Dallas Cowboys,HOU @ DAL,4,2019,1,preseason,4,34,Dallas Cowboys,DAL,Cowboys,6,401128165,1,Preseason,4,Preseason Week 3,17,10,7,0,0,0,Houston Texans,HOU,Texans,34,0,0,0,0,0
2019-08-24T17:00Z,Arizona Cardinals at Minnesota Vikings,ARI @ MIN,4,2019,1,preseason,4,20,Minnesota Vikings,MIN,Vikings,16,401128169,1,Preseason,4,Preseason Week 3,7,0,0,13,0,9,Arizona Cardinals,ARI,Cardinals,22,3,6,0,0,0
2019-08-24T23:00Z,Chicago Bears at Indianapolis Colts,CHI @ IND,4,2019,1,preseason,4,17,Indianapolis Colts,IND,Colts,11,401128177,1,Preseason,4,Preseason Week 3,10,7,0,0,0,27,Chicago Bears,CHI,Bears,3,0,10,10,7,0
2019-08-24T23:30Z,New Orleans Saints at New York Jets,NO @ NYJ,4,2019,1,preseason,4,13,New York Jets,NYJ,Jets,20,401128190,1,Preseason,4,Preseason Week 3,0,7,6,0,0,28,New Orleans Saints,NO,Saints,18,10,3,3,12,0
2019-08-25T01:00Z,Denver Broncos at Los Angeles Rams,DEN @ LAR,4,2019,1,preseason,4,10,Los Angeles Rams,LAR,Rams,14,401129054,1,Preseason,4,Preseason Week 3,0,3,0,7,0,6,Denver Broncos,DEN,Broncos,7,0,6,0,0,0
2019-08-26T00:00Z,Pittsburgh Steelers at Tennessee Titans,PIT @ TEN,4,2019,1,preseason,4,6,Tennessee Titans,TEN,Titans,10,401126628,1,Preseason,4,Preseason Week 3,0,3,0,3,0,18,Pittsburgh Steelers,PIT,Steelers,23,15,0,3,0,0
2019-08-29T23:30Z,Baltimore Ravens at Washington ,BAL @ WSH,5,2019,1,preseason,4,7,Washington,WSH,Washington,28,401128138,1,Preseason,5,Preseason Week 4,7,0,0,0,0,20,Baltimore Ravens,BAL,Ravens,33,3,7,0,10,0
2019-08-30T00:00Z,Kansas City Chiefs at Green Bay Packers,KC @ GB,5,2019,1,preseason,4,27,Green Bay Packers,GB,Packers,9,401128140,1,Preseason,5,Preseason Week 4,0,20,0,7,0,20,Kansas City Chiefs,KC,Chiefs,12,3,7,10,0,0
2019-08-30T02:00Z,Los Angeles Chargers at San Francisco 49ers,LAC @ SF,5,2019,1,preseason,4,24,San Francisco 49ers,SF,49ers,25,401128143,1,Preseason,5,Preseason Week 4,7,7,3,7,0,27,Los Angeles Chargers,LAC,Chargers,24,6,14,0,7,0
2019-08-30T02:00Z,Oakland Raiders at Seattle Seahawks,OAK @ SEA,5,2019,1,preseason,4,17,Seattle Seahawks,SEA,Seahawks,26,401128145,1,Preseason,5,Preseason Week 4,7,7,0,3,0,15,Oakland Raiders,OAK,Raiders,13,3,3,3,6,0
2019-08-29T23:30Z,New York Giants at New England Patriots,NYG @ NE,5,2019,1,preseason,4,29,New England Patriots,NE,Patriots,17,401128159,1,Preseason,5,Preseason Week 4,3,26,0,0,0,31,New York Giants,NYG,Giants,19,10,0,9,12,0
2019-08-29T23:00Z,Indianapolis Colts at Cincinnati Bengals,IND @ CIN,5,2019,1,preseason,4,6,Cincinnati Bengals,CIN,Bengals,4,401128163,1,Preseason,5,Preseason Week 4,0,3,0,3,0,13,Indianapolis Colts,IND,Colts,11,0,7,6,0,0
2019-08-30T00:00Z,Los Angeles Rams at Houston Texans,LAR @ HOU,5,2019,1,preseason,4,10,Houston Texans,HOU,Texans,34,401128166,1,Preseason,5,Preseason Week 4,7,3,0,0,0,22,Los Angeles Rams,LAR,Rams,14,7,0,8,7,0
2019-08-29T23:00Z,Minnesota Vikings at Buffalo Bills,MIN @ BUF,5,2019,1,preseason,4,27,Buffalo Bills,BUF,Bills,2,401128170,1,Preseason,5,Preseason Week 4,3,0,3,21,0,23,Minnesota Vikings,MIN,Vikings,16,7,3,3,10,0
2019-08-29T23:00Z,Philadelphia Eagles at New York Jets,PHI @ NYJ,5,2019,1,preseason,4,6,New York Jets,NYJ,Jets,20,401128172,1,Preseason,5,Preseason Week 4,0,3,3,0,0,0,Philadelphia Eagles,PHI,Eagles,21,0,0,0,0,0
2019-08-29T23:30Z,Detroit Lions at Cleveland Browns,DET @ CLE,5,2019,1,preseason,4,20,Cleveland Browns,CLE,Browns,5,401128173,1,Preseason,5,Preseason Week 4,0,10,0,10,0,16,Detroit Lions,DET,Lions,8,0,2,7,7,0
2019-08-30T01:00Z,Arizona Cardinals at Denver Broncos,ARI @ DEN,5,2019,1,preseason,4,20,Denver Broncos,DEN,Broncos,7,401128175,1,Preseason,5,Preseason Week 4,3,7,7,3,0,7,Arizona Cardinals,ARI,Cardinals,22,0,0,7,0,0
2019-08-30T00:00Z,Tennessee Titans at Chicago Bears,TEN @ CHI,5,2019,1,preseason,4,15,Chicago Bears,CHI,Bears,3,401128178,1,Preseason,5,Preseason Week 4,6,6,3,0,0,19,Tennessee Titans,TEN,Titans,10,0,6,3,10,0
2019-08-29T23:00Z,Atlanta Falcons at Jacksonville Jaguars,ATL @ JAX,5,2019,1,preseason,4,12,Jacksonville Jaguars,JAX,Jaguars,30,401128179,1,Preseason,5,Preseason Week 4,0,6,0,6,0,31,Atlanta Falcons,ATL,Falcons,1,7,14,3,7,0
2019-08-30T00:00Z,Tampa Bay Buccaneers at Dallas Cowboys,TB @ DAL,5,2019,1,preseason,4,15,Dallas Cowboys,DAL,Cowboys,6,401128186,1,Preseason,5,Preseason Week 4,6,3,0,6,0,17,Tampa Bay Buccaneers,TB,Buccaneers,27,7,0,10,0,0
2019-08-30T00:00Z,Miami Dolphins at New Orleans Saints,MIA @ NO,5,2019,1,preseason,4,13,New Orleans Saints,NO,Saints,18,401128191,1,Preseason,5,Preseason Week 4,0,7,0,6,0,16,Miami Dolphins,MIA,Dolphins,15,3,10,3,0,0
2019-08-29T23:00Z,Pittsburgh Steelers at Carolina Panthers,PIT @ CAR,5,2019,1,preseason,4,25,Carolina Panthers,CAR,Panthers,29,401128194,1,Preseason,5,Preseason Week 4,0,10,0,15,0,19,Pittsburgh Steelers,PIT,Steelers,23,7,9,0,3,0
2019-09-06T00:20Z,Green Bay Packers at Chicago Bears,GB @ CHI,1,2019,2,regular-season,4,3,Chicago Bears,CHI,Bears,3,401127913,2,Regular Season,1,Week 1,3,0,0,0,0,10,Green Bay Packers,GB,Packers,9,0,7,0,3,0
2019-09-09T00:20Z,Pittsburgh Steelers at New England Patriots,PIT @ NE,1,2019,2,regular-season,4,33,New England Patriots,NE,Patriots,17,401127860,2,Regular Season,1,Week 1,7,13,10,3,0,3,Pittsburgh Steelers,PIT,Steelers,23,0,0,3,0,0
2019-09-08T17:00Z,Los Angeles Rams at Carolina Panthers,LAR @ CAR,1,2019,2,regular-season,4,27,Carolina Panthers,CAR,Panthers,29,401127923,2,Regular Season,1,Week 1,0,3,10,14,0,30,Los Angeles Rams,LAR,Rams,14,0,13,10,7,0
2019-09-08T17:00Z,Tennessee Titans at Cleveland Browns,TEN @ CLE,1,2019,2,regular-season,4,13,Cleveland Browns,CLE,Browns,5,401127928,2,Regular Season,1,Week 1,6,0,7,0,0,43,Tennessee Titans,TEN,Titans,10,3,9,10,21,0
2019-09-08T17:00Z,Kansas City Chiefs at Jacksonville Jaguars,KC @ JAX,1,2019,2,regular-season,4,26,Jacksonville Jaguars,JAX,Jaguars,30,401127931,2,Regular Season,1,Week 1,7,6,0,13,0,40,Kansas City Chiefs,KC,Chiefs,12,17,6,7,10,0
2019-09-08T17:00Z,Baltimore Ravens at Miami Dolphins,BAL @ MIA,1,2019,2,regular-season,4,10,Miami Dolphins,MIA,Dolphins,15,401127954,2,Regular Season,1,Week 1,0,10,0,0,0,59,Baltimore Ravens,BAL,Ravens,33,21,21,10,7,0
2019-09-08T17:00Z,Atlanta Falcons at Minnesota Vikings,ATL @ MIN,1,2019,2,regular-season,4,28,Minnesota Vikings,MIN,Vikings,16,401127961,2,Regular Season,1,Week 1,14,7,7,0,0,12,Atlanta Falcons,ATL,Falcons,1,0,0,0,12,0
2019-09-08T17:00Z,Buffalo Bills at New York Jets,BUF @ NYJ,1,2019,2,regular-season,4,16,New York Jets,NYJ,Jets,20,401127963,2,Regular Season,1,Week 1,6,0,10,0,0,17,Buffalo Bills,BUF,Bills,2,0,0,3,14,0
2019-09-08T17:00Z,Washington  at Philadelphia Eagles,WSH @ PHI,1,2019,2,regular-season,4,32,Philadelphia Eagles,PHI,Eagles,21,401127968,2,Regular Season,1,Week 1,0,7,14,11,0,27,Washington,WSH,Washington,28,10,10,0,7,0
2019-09-08T20:05Z,Indianapolis Colts at Los Angeles Chargers,IND @ LAC,1,2019,2,regular-season,5,30,Los Angeles Chargers,LAC,Chargers,24,401127972,2,Regular Season,1,Week 1,7,10,7,0,6,24,Indianapolis Colts,IND,Colts,11,0,6,10,8,0
2019-09-08T20:05Z,Cincinnati Bengals at Seattle Seahawks,CIN @ SEA,1,2019,2,regular-season,4,21,Seattle Seahawks,SEA,Seahawks,26,401127995,2,Regular Season,1,Week 1,0,14,0,7,0,20,Cincinnati Bengals,CIN,Bengals,4,3,14,0,3,0
2019-09-08T20:25Z,Detroit Lions at Arizona Cardinals,DET @ ARI,1,2019,2,regular-season,5,27,Arizona Cardinals,ARI,Cardinals,22,401127999,2,Regular Season,1,Week 1,0,3,3,18,3,27,Detroit Lions,DET,Lions,8,0,17,0,7,3
2019-09-08T20:25Z,New York Giants at Dallas Cowboys,NYG @ DAL,1,2019,2,regular-season,4,35,Dallas Cowboys,DAL,Cowboys,6,401128007,2,Regular Season,1,Week 1,7,14,14,0,0,17,New York Giants,NYG,Giants,19,7,0,3,7,0
2019-09-08T20:25Z,San Francisco 49ers at Tampa Bay Buccaneers,SF @ TB,1,2019,2,regular-season,4,17,Tampa Bay Buccaneers,TB,Buccaneers,27,401128010,2,Regular Season,1,Week 1,0,7,7,3,0,31,San Francisco 49ers,SF,49ers,25,3,3,14,11,0
2019-09-09T23:10Z,Houston Texans at New Orleans Saints,HOU @ NO,1,2019,2,regular-season,4,30,New Orleans Saints,NO,Saints,18,401128021,2,Regular Season,1,Week 1,0,3,14,13,0,28,Houston Texans,HOU,Texans,34,0,14,7,7,0
2019-09-10T02:20Z,Denver Broncos at Oakland Raiders,DEN @ OAK,1,2019,2,regular-season,4,24,Oakland Raiders,OAK,Raiders,13,401128025,2,Regular Season,1,Week 1,7,7,0,10,0,16,Denver Broncos,DEN,Broncos,7,0,0,6,10,0
2019-09-13T00:20Z,Tampa Bay Buccaneers at Carolina Panthers,TB @ CAR,2,2019,2,regular-season,4,14,Carolina Panthers,CAR,Panthers,29,401128054,2,Regular Season,2,Week 2,3,6,3,2,0,20,Tampa Bay Buccaneers,TB,Buccaneers,27,3,7,7,3,0
2019-09-15T17:00Z,New England Patriots at Miami Dolphins,NE @ MIA,2,2019,2,regular-season,4,0,Miami Dolphins,MIA,Dolphins,15,401127862,2,Regular Season,2,Week 2,0,0,0,0,0,43,New England Patriots,NE,Patriots,17,7,6,10,20,0
2019-09-15T17:00Z,Arizona Cardinals at Baltimore Ravens,ARI @ BAL,2,2019,2,regular-season,4,23,Baltimore Ravens,BAL,Ravens,33,401128061,2,Regular Season,2,Week 2,7,10,0,6,0,17,Arizona Cardinals,ARI,Cardinals,22,3,3,3,8,0
2019-09-15T17:00Z,San Francisco 49ers at Cincinnati Bengals,SF @ CIN,2,2019,2,regular-season,4,17,Cincinnati Bengals,CIN,Bengals,4,401128066,2,Regular Season,2,Week 2,7,3,0,7,0,41,San Francisco 49ers,SF,49ers,25,14,10,10,7,0
2019-09-15T17:00Z,Los Angeles Chargers at Detroit Lions,LAC @ DET,2,2019,2,regular-season,4,13,Detroit Lions,DET,Lions,8,401128072,2,Regular Season,2,Week 2,6,0,0,7,0,10,Los Angeles Chargers,LAC,Chargers,24,7,3,0,0,0
2019-09-15T17:00Z,Minnesota Vikings at Green Bay Packers,MIN @ GB,2,2019,2,regular-season,4,21,Green Bay Packers,GB,Packers,9,401128098,2,Regular Season,2,Week 2,14,7,0,0,0,16,Minnesota Vikings,MIN,Vikings,16,0,10,6,0,0
2019-09-15T17:00Z,Jacksonville Jaguars at Houston Texans,JAX @ HOU,2,2019,2,regular-season,4,13,Houston Texans,HOU,Texans,34,401128101,2,Regular Season,2,Week 2,3,3,0,7,0,12,Jacksonville Jaguars,JAX,Jaguars,30,0,3,0,9,0
2019-09-15T17:00Z,Buffalo Bills at New York Giants,BUF @ NYG,2,2019,2,regular-season,4,14,New York Giants,NYG,Giants,19,401128106,2,Regular Season,2,Week 2,7,0,0,7,0,28,Buffalo Bills,BUF,Bills,2,7,14,0,7,0
